event_id,source,date,state,district,latitude,longitude,elevation_m,slope_deg,aspect_deg,landcover,soil_type,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,antecedent_precip_index,soil_moisture_pct,landslide_occurred,landslide_type,fatalities,data_confidence
SYN_E_01171,SYNTHETIC_NER,2021-09-26,Tripura,unspecified,26.9827,95.38187,624.7,32.02,92.9,forest,colluvium,47.8,153.1,225.6,168.3,38.4,1,mudslide,0,low
SYN_N_02223,SYNTHETIC_NER,2024-07-16,Mizoram,unspecified,23.50368,97.11152,1269.5,4.84,150.4,forest,colluvium,25.5,54.5,81.3,62.1,21.8,0,n/a,0,low
SYN_E_00051,SYNTHETIC_NER,2023-08-17,Meghalaya,unspecified,23.68069,89.05188,1475.8,34.77,344.2,forest,residual_soil,92.2,262.3,555.1,374.7,41.6,1,soil slide,0,low
SYN_E_00351,SYNTHETIC_NER,2016-08-09,Assam,unspecified,23.23943,96.60469,241.4,21.95,30.7,forest,colluvium,28.5,59.9,89.2,68.3,29.3,1,soil slide,1,low
SYN_N_00677,SYNTHETIC_NER,2017-06-01,Nagaland,unspecified,27.53402,91.32479,3520.1,34.27,145.2,forest,colluvium,14.7,45.6,70.2,51.7,12.6,0,n/a,0,low
SYN_E_00862,SYNTHETIC_NER,2020-06-17,Assam,unspecified,25.24884,96.33502,348.6,30.01,27.3,built-up,residual_soil,45.2,115.2,219.1,153.1,46.5,1,mudslide,0,low
SYN_E_00534,SYNTHETIC_NER,2022-06-12,Nagaland,unspecified,22.22367,89.20364,1374.1,37.31,58.9,forest,residual_soil,34.7,66.0,104.2,78.8,42.9,1,debris flow,0,low
SYN_N_01693,SYNTHETIC_NER,2022-07-05,Assam,unspecified,27.55915,88.99734,274.3,39.53,195.3,forest,residual_soil,10.9,32.8,52.3,38.2,19.8,0,n/a,0,low
SYN_N_01627,SYNTHETIC_NER,2025-02-03,Manipur,unspecified,22.8877,90.17754,2429.4,24.4,57.1,grassland,colluvium,11.1,24.9,53.9,36.7,10.2,0,n/a,0,low
SYN_N_01718,SYNTHETIC_NER,2023-09-09,Tripura,unspecified,26.31821,89.35053,69.7,15.4,284.2,grassland,colluvium,6.9,20.9,29.4,22.4,28.7,0,n/a,0,low
SYN_E_01044,SYNTHETIC_NER,2015-08-15,Tripura,unspecified,21.73405,91.29028,251.8,35.9,216.9,forest,colluvium,36.7,82.9,131.4,97.9,32.7,1,soil slide,0,low
SYN_N_02151,SYNTHETIC_NER,2022-06-16,Nagaland,unspecified,25.60669,92.15848,2253.6,26.65,333.7,bare,residual_soil,9.1,21.0,29.8,23.0,15.8,0,n/a,0,low
SYN_E_00170,SYNTHETIC_NER,2025-03-19,Assam,unspecified,26.21217,88.58721,411.0,29.46,296.0,forest,weathered_rock,38.0,100.2,173.6,124.5,36.0,1,debris flow,1,low
SYN_E_00139,SYNTHETIC_NER,2024-03-01,Manipur,unspecified,22.41126,94.26348,2503.9,30.76,281.1,grassland,residual_soil,38.7,84.1,132.7,99.3,33.5,1,soil slide,0,low
SYN_N_00013,SYNTHETIC_NER,2016-09-19,Tripura,unspecified,26.46183,91.6228,419.7,21.5,140.6,forest,weathered_rock,10.7,27.4,48.0,34.4,26.3,0,n/a,0,low
SYN_N_00913,SYNTHETIC_NER,2018-06-05,Tripura,unspecified,28.10823,95.2613,54.9,31.73,60.2,grassland,colluvium,7.6,21.9,33.7,24.9,14.0,0,n/a,0,low
SYN_N_02106,SYNTHETIC_NER,2019-06-11,Meghalaya,unspecified,22.24798,90.42345,1464.1,23.22,235.9,forest,unknown,93.3,200.9,287.0,222.5,36.6,0,n/a,0,low
SYN_E_00279,SYNTHETIC_NER,2016-07-24,Assam,unspecified,28.40181,91.09691,561.7,29.88,46.1,built-up,colluvium,45.0,82.2,148.0,107.6,25.2,1,mudslide,0,low
SYN_N_00780,SYNTHETIC_NER,2015-08-04,Meghalaya,unspecified,28.49628,88.70529,1814.4,9.95,355.5,cropland,unknown,24.6,62.7,96.6,72.0,24.1,0,n/a,0,low
SYN_N_01699,SYNTHETIC_NER,2021-08-14,Mizoram,unspecified,27.33435,89.17599,1837.2,2.31,232.3,forest,colluvium,18.3,51.5,83.3,60.8,17.5,0,n/a,0,low
SYN_N_01174,SYNTHETIC_NER,2018-08-13,Nagaland,unspecified,28.2481,90.13294,476.7,2.0,83.7,forest,colluvium,21.6,46.8,67.6,52.2,21.1,0,n/a,0,low
SYN_E_01064,SYNTHETIC_NER,2024-11-21,Sikkim,unspecified,21.97877,90.77011,4796.4,40.56,77.8,forest,residual_soil,47.2,133.9,254.8,177.0,35.2,1,debris flow,0,low
SYN_E_00567,SYNTHETIC_NER,2016-08-08,Meghalaya,unspecified,26.66445,94.43697,1674.8,30.41,298.9,forest,colluvium,124.4,394.8,726.5,506.5,40.5,1,soil slide,0,low
SYN_N_00280,SYNTHETIC_NER,2022-08-02,Assam,unspecified,25.08128,89.95089,150.9,23.62,157.2,cropland,residual_soil,32.4,60.9,133.8,91.6,26.0,0,n/a,0,low
SYN_N_01796,SYNTHETIC_NER,2025-08-21,Meghalaya,unspecified,27.43537,93.64351,1903.0,20.1,160.8,forest,colluvium,18.5,53.4,83.5,61.5,18.5,0,n/a,0,low
SYN_N_01914,SYNTHETIC_NER,2022-07-18,Manipur,unspecified,24.29572,92.3939,751.4,21.05,48.1,bare,residual_soil,14.8,32.9,48.0,36.8,32.1,0,n/a,0,low
SYN_N_00408,SYNTHETIC_NER,2021-06-03,Manipur,unspecified,23.10676,91.0386,2796.3,28.1,281.5,forest,weathered_rock,6.3,17.6,25.6,19.3,27.0,0,n/a,0,low
SYN_N_01526,SYNTHETIC_NER,2023-09-09,Arunachal Pradesh,unspecified,27.95245,96.22266,1033.7,17.66,138.1,grassland,weathered_rock,17.2,40.2,65.5,48.2,23.4,0,n/a,0,low
SYN_E_00964,SYNTHETIC_NER,2024-03-04,Arunachal Pradesh,unspecified,29.01472,91.47872,2017.6,27.23,14.7,grassland,colluvium,33.2,91.5,165.6,116.9,40.3,1,soil slide,0,low
SYN_N_00736,SYNTHETIC_NER,2019-09-23,Nagaland,unspecified,28.63933,90.76932,3660.0,37.89,337.5,forest,residual_soil,26.6,63.9,107.2,78.1,7.4,0,n/a,0,low
SYN_N_00191,SYNTHETIC_NER,2021-06-02,Assam,unspecified,22.4115,96.48511,477.5,28.15,244.0,bare,unknown,11.3,26.4,47.3,33.9,22.0,0,n/a,0,low
SYN_N_01196,SYNTHETIC_NER,2020-11-11,Sikkim,unspecified,28.68613,91.3468,1480.4,26.5,103.1,forest,unknown,3.7,7.6,15.1,10.6,38.3,0,n/a,0,low
SYN_N_01021,SYNTHETIC_NER,2018-06-08,Manipur,unspecified,24.28944,90.55764,2540.0,7.9,140.7,forest,unknown,16.1,31.0,65.1,45.1,26.7,0,n/a,0,low
SYN_N_02356,SYNTHETIC_NER,2019-06-06,Meghalaya,unspecified,22.50727,90.31356,1450.2,30.98,106.0,bare,weathered_rock,136.8,430.8,940.8,627.0,13.1,0,n/a,0,low
SYN_N_02014,SYNTHETIC_NER,2019-06-20,Tripura,unspecified,28.79214,89.31211,143.9,9.84,179.7,forest,weathered_rock,26.5,75.2,151.3,103.5,21.0,0,n/a,0,low
SYN_N_01992,SYNTHETIC_NER,2015-06-05,Mizoram,unspecified,21.68442,92.19378,844.4,29.5,334.5,grassland,residual_soil,8.5,18.0,34.5,24.3,18.2,0,n/a,0,low
SYN_N_00948,SYNTHETIC_NER,2025-06-03,Arunachal Pradesh,unspecified,24.48296,96.21719,1153.9,13.21,168.3,grassland,unknown,54.5,139.9,302.4,204.1,8.1,0,n/a,0,low
SYN_N_00288,SYNTHETIC_NER,2024-09-10,Manipur,unspecified,24.62589,96.15967,2522.2,29.25,176.2,grassland,residual_soil,7.8,20.9,33.4,24.5,24.8,0,n/a,0,low
SYN_N_01536,SYNTHETIC_NER,2024-06-18,Mizoram,unspecified,27.44025,94.95232,1952.5,19.98,75.8,forest,residual_soil,11.4,29.7,51.3,36.8,22.9,0,n/a,0,low
SYN_N_01729,SYNTHETIC_NER,2022-09-16,Mizoram,unspecified,28.58041,90.1891,1056.5,38.34,29.1,grassland,unknown,17.2,36.6,76.7,52.8,24.1,0,n/a,0,low
SYN_N_00518,SYNTHETIC_NER,2023-03-05,Arunachal Pradesh,unspecified,26.64193,92.30456,3106.2,9.36,75.2,forest,residual_soil,0.0,0.0,0.0,0.0,25.3,0,n/a,0,low
SYN_E_01157,SYNTHETIC_NER,2015-09-15,Sikkim,unspecified,23.28186,91.10213,1077.5,33.65,147.2,forest,colluvium,57.3,129.0,193.7,147.0,43.2,1,soil slide,0,low
SYN_N_00753,SYNTHETIC_NER,2020-08-16,Meghalaya,unspecified,25.01923,95.49465,834.6,31.88,42.0,forest,residual_soil,21.7,48.1,76.4,57.0,25.0,0,n/a,0,low
SYN_N_01998,SYNTHETIC_NER,2018-01-24,Assam,unspecified,24.26398,92.1339,222.2,12.55,304.1,forest,residual_soil,17.6,37.5,63.9,46.7,10.2,0,n/a,0,low
SYN_N_01705,SYNTHETIC_NER,2023-02-22,Assam,unspecified,26.49018,93.17702,524.0,9.12,66.0,cropland,residual_soil,26.9,70.8,136.0,94.6,27.2,0,n/a,0,low
SYN_N_01362,SYNTHETIC_NER,2023-07-15,Meghalaya,unspecified,26.01651,88.21806,1937.7,18.66,216.6,forest,colluvium,9.9,31.3,47.6,35.2,31.9,0,n/a,0,low
SYN_N_00588,SYNTHETIC_NER,2025-07-01,Assam,unspecified,26.06334,96.02047,385.2,22.06,140.7,grassland,colluvium,23.2,51.8,78.8,59.6,18.8,0,n/a,0,low
SYN_E_00438,SYNTHETIC_NER,2019-11-22,Assam,unspecified,23.01175,94.76947,342.0,36.58,316.9,cropland,colluvium,52.4,162.8,335.4,227.0,38.0,1,soil slide,0,low
SYN_N_01411,SYNTHETIC_NER,2016-06-25,Tripura,unspecified,24.42947,90.00667,177.0,18.48,188.8,cropland,colluvium,17.1,33.7,66.3,46.7,16.2,0,n/a,0,low
SYN_E_00752,SYNTHETIC_NER,2018-06-25,Assam,unspecified,23.83234,91.4871,588.0,39.18,295.4,grassland,residual_soil,69.6,165.9,282.3,204.8,41.2,1,soil slide,0,low
SYN_N_01513,SYNTHETIC_NER,2022-06-24,Arunachal Pradesh,unspecified,22.77002,94.63812,3272.1,18.97,59.7,forest,residual_soil,5.5,14.1,21.3,15.9,17.2,0,n/a,0,low
SYN_N_00197,SYNTHETIC_NER,2016-07-26,Manipur,unspecified,23.29817,95.52081,1425.0,37.1,5.6,built-up,colluvium,11.6,29.5,60.0,41.2,21.6,0,n/a,0,low
SYN_N_02156,SYNTHETIC_NER,2020-09-26,Meghalaya,unspecified,28.34285,89.77656,500.3,8.61,320.9,cropland,weathered_rock,25.1,46.4,74.4,56.1,35.5,0,n/a,0,low
SYN_N_00682,SYNTHETIC_NER,2018-08-12,Assam,unspecified,24.15397,94.71926,308.5,36.31,352.2,forest,unknown,6.5,12.5,18.4,14.2,32.2,0,n/a,0,low
SYN_N_01760,SYNTHETIC_NER,2023-10-14,Mizoram,unspecified,21.69283,88.44252,1665.2,24.87,29.4,forest,weathered_rock,15.8,40.4,62.2,46.4,23.1,0,n/a,0,low
SYN_N_01121,SYNTHETIC_NER,2020-09-17,Mizoram,unspecified,25.57444,88.45793,1569.2,2.0,147.8,built-up,weathered_rock,2.9,7.5,11.5,8.6,29.8,0,n/a,0,low
SYN_N_00629,SYNTHETIC_NER,2023-06-11,Sikkim,unspecified,24.73414,95.40723,2725.7,27.27,10.9,forest,unknown,6.3,11.8,19.0,14.3,28.6,0,n/a,0,low
SYN_N_00437,SYNTHETIC_NER,2022-06-12,Assam,unspecified,27.64872,91.20307,299.1,24.23,347.6,forest,residual_soil,2.0,4.6,10.0,6.8,31.6,0,n/a,0,low
SYN_E_00408,SYNTHETIC_NER,2024-07-01,Arunachal Pradesh,unspecified,22.16801,93.14849,2549.8,31.18,44.5,cropland,weathered_rock,66.9,124.6,200.4,151.0,40.1,1,rock slide,0,low
SYN_N_02135,SYNTHETIC_NER,2023-06-04,Sikkim,unspecified,22.86888,95.35606,1159.1,12.37,127.1,bare,residual_soil,31.7,89.7,125.8,96.2,21.2,0,n/a,0,low
SYN_E_00052,SYNTHETIC_NER,2023-09-10,Mizoram,unspecified,27.14023,88.66435,1659.1,36.3,173.2,grassland,weathered_rock,33.0,65.2,120.0,86.2,43.7,1,soil slide,0,low
SYN_E_00949,SYNTHETIC_NER,2019-08-17,Mizoram,unspecified,24.42641,94.42797,1049.2,41.62,271.9,forest,residual_soil,35.7,108.2,187.9,133.5,39.1,1,mudslide,0,low
SYN_N_00674,SYNTHETIC_NER,2019-08-23,Sikkim,unspecified,27.01163,95.122,2628.0,32.59,265.1,grassland,weathered_rock,19.1,39.5,55.9,43.6,11.6,0,n/a,0,low
SYN_N_01580,SYNTHETIC_NER,2018-03-17,Assam,unspecified,21.92618,88.57729,438.9,14.37,264.2,cropland,residual_soil,4.9,12.0,17.3,13.2,33.7,0,n/a,0,low
SYN_E_00393,SYNTHETIC_NER,2021-06-11,Nagaland,unspecified,29.38509,95.39677,1277.4,21.75,23.5,forest,weathered_rock,48.6,126.6,268.1,181.8,39.7,1,mudslide,0,low
SYN_E_00676,SYNTHETIC_NER,2018-05-03,Nagaland,unspecified,23.27396,97.05496,1737.7,35.05,117.1,cropland,weathered_rock,23.3,65.7,141.8,95.2,30.6,1,soil slide,1,low
SYN_N_00591,SYNTHETIC_NER,2022-07-21,Arunachal Pradesh,unspecified,24.44341,96.45045,4901.6,15.06,196.6,grassland,residual_soil,10.2,26.2,54.2,37.0,22.4,0,n/a,0,low
SYN_N_01817,SYNTHETIC_NER,2021-09-18,Manipur,unspecified,22.6237,94.15738,2845.7,27.33,67.5,forest,colluvium,0.8,1.9,3.4,2.4,16.4,0,n/a,0,low
SYN_N_00262,SYNTHETIC_NER,2023-09-21,Nagaland,unspecified,21.66874,96.79058,1553.5,24.1,28.4,forest,residual_soil,29.3,69.2,109.5,81.3,10.2,0,n/a,0,low
SYN_N_00021,SYNTHETIC_NER,2015-06-14,Mizoram,unspecified,25.65351,97.30844,344.7,11.21,160.1,bare,residual_soil,25.4,65.5,103.6,76.5,44.7,0,n/a,0,low
SYN_N_00383,SYNTHETIC_NER,2024-06-21,Meghalaya,unspecified,21.78895,91.48202,736.4,14.83,182.9,built-up,weathered_rock,35.2,95.0,164.2,117.6,37.1,0,n/a,0,low
SYN_E_00144,SYNTHETIC_NER,2015-12-04,Arunachal Pradesh,unspecified,26.33307,97.37262,1629.3,42.67,241.9,grassland,unknown,91.9,189.7,277.3,213.9,29.9,1,debris flow,0,low
SYN_E_01173,SYNTHETIC_NER,2025-12-26,Meghalaya,unspecified,27.64955,95.34467,1284.8,31.85,102.7,bare,weathered_rock,182.2,470.7,862.1,608.7,49.9,1,soil slide,0,low
SYN_N_02270,SYNTHETIC_NER,2020-06-02,Meghalaya,unspecified,27.46299,95.67496,815.3,2.0,338.0,built-up,weathered_rock,25.8,60.7,100.4,73.6,16.2,0,n/a,0,low
SYN_N_01451,SYNTHETIC_NER,2020-07-04,Arunachal Pradesh,unspecified,24.30585,96.16932,1717.1,19.82,301.6,cropland,residual_soil,14.2,42.4,66.6,48.9,19.2,0,n/a,0,low
SYN_E_00076,SYNTHETIC_NER,2020-08-26,Mizoram,unspecified,28.74722,97.22175,1790.1,38.33,198.1,forest,weathered_rock,61.6,176.7,384.4,257.5,47.5,1,soil slide,0,low
SYN_E_01110,SYNTHETIC_NER,2019-07-24,Tripura,unspecified,25.81676,95.81274,600.0,27.06,50.8,cropland,unknown,53.2,124.4,226.5,161.2,42.1,1,rock slide,0,low
SYN_E_00251,SYNTHETIC_NER,2019-07-07,Manipur,unspecified,24.29999,94.81445,1831.8,33.46,62.8,cropland,colluvium,36.3,90.1,136.9,102.7,40.0,1,rock slide,0,low
SYN_N_01115,SYNTHETIC_NER,2017-09-21,Mizoram,unspecified,26.61732,91.35601,1057.8,19.59,0.2,forest,residual_soil,17.1,38.4,76.8,53.3,25.2,0,n/a,0,low
SYN_E_00017,SYNTHETIC_NER,2017-09-07,Meghalaya,unspecified,29.35893,97.05349,1324.5,32.45,25.9,forest,residual_soil,140.3,429.5,939.6,626.7,34.5,1,debris flow,0,low
SYN_E_00298,SYNTHETIC_NER,2022-09-04,Mizoram,unspecified,27.88347,95.38321,1402.6,51.77,312.8,forest,colluvium,45.0,97.5,183.0,129.7,37.6,1,mudslide,0,low
SYN_N_01036,SYNTHETIC_NER,2025-07-13,Mizoram,unspecified,24.94405,97.34517,1561.8,5.15,180.2,forest,weathered_rock,17.6,51.4,101.5,69.7,32.4,0,n/a,0,low
SYN_N_01622,SYNTHETIC_NER,2021-11-08,Manipur,unspecified,27.04205,90.79785,831.7,39.37,296.3,forest,residual_soil,9.4,21.7,35.7,26.2,33.4,0,n/a,0,low
SYN_N_00564,SYNTHETIC_NER,2020-06-08,Tripura,unspecified,23.33202,94.81083,66.4,26.7,221.0,grassland,residual_soil,18.0,49.7,104.3,70.7,9.1,0,n/a,0,low
SYN_N_00538,SYNTHETIC_NER,2022-01-25,Arunachal Pradesh,unspecified,25.4661,95.8848,4099.4,32.17,210.7,forest,colluvium,9.4,24.3,36.3,27.3,18.0,0,n/a,0,low
SYN_E_00557,SYNTHETIC_NER,2022-10-25,Arunachal Pradesh,unspecified,27.23665,89.49218,4490.9,43.08,125.4,cropland,weathered_rock,60.6,114.6,192.0,142.5,39.4,1,rock slide,0,low
SYN_N_01996,SYNTHETIC_NER,2021-06-08,Meghalaya,unspecified,29.20133,93.69189,1212.5,19.82,294.0,forest,weathered_rock,34.6,88.5,182.1,124.5,24.4,0,n/a,0,low
SYN_N_00953,SYNTHETIC_NER,2025-06-05,Nagaland,unspecified,26.51306,92.26818,210.6,27.59,292.9,grassland,colluvium,17.2,54.7,110.5,75.1,24.0,0,n/a,0,low
SYN_N_00671,SYNTHETIC_NER,2024-08-23,Mizoram,unspecified,22.94247,90.69355,1931.8,16.27,143.6,cropland,weathered_rock,26.6,47.9,81.4,60.4,36.5,0,n/a,0,low
SYN_N_01023,SYNTHETIC_NER,2019-09-24,Tripura,unspecified,26.63565,92.10028,339.1,28.07,137.5,forest,residual_soil,21.4,45.9,96.1,66.1,27.2,0,n/a,0,low
SYN_N_01032,SYNTHETIC_NER,2024-02-16,Mizoram,unspecified,27.45125,91.33976,365.4,17.8,221.7,forest,colluvium,18.9,56.3,102.9,72.1,25.5,0,n/a,0,low
SYN_N_01937,SYNTHETIC_NER,2022-02-06,Nagaland,unspecified,27.78549,94.61099,599.4,25.03,356.3,grassland,residual_soil,19.5,55.5,93.8,67.4,12.9,0,n/a,0,low
SYN_E_00322,SYNTHETIC_NER,2021-07-05,Nagaland,unspecified,26.60339,97.0697,1564.6,23.84,261.7,forest,colluvium,44.0,107.0,174.2,128.0,36.2,1,rock slide,0,low
SYN_N_00202,SYNTHETIC_NER,2025-09-03,Meghalaya,unspecified,29.02406,95.70818,286.1,11.73,132.6,grassland,colluvium,73.6,222.2,402.5,282.6,27.4,0,n/a,0,low
SYN_N_00818,SYNTHETIC_NER,2020-09-04,Sikkim,unspecified,28.52566,89.1185,2269.1,12.24,207.4,bare,residual_soil,15.9,28.9,49.9,36.8,37.4,0,n/a,0,low
SYN_N_02101,SYNTHETIC_NER,2017-06-12,Arunachal Pradesh,unspecified,27.10257,97.17323,981.0,6.87,259.0,cropland,colluvium,13.7,30.3,63.4,43.6,16.5,0,n/a,0,low
SYN_N_01215,SYNTHETIC_NER,2023-05-27,Tripura,unspecified,22.63186,95.18936,519.3,15.25,53.7,grassland,weathered_rock,15.1,43.2,82.3,57.1,23.3,0,n/a,0,low
SYN_N_00369,SYNTHETIC_NER,2019-06-15,Arunachal Pradesh,unspecified,21.94183,96.43561,1937.1,30.01,250.1,cropland,unknown,27.5,67.9,99.1,75.4,20.3,0,n/a,0,low
SYN_E_00932,SYNTHETIC_NER,2015-08-09,Mizoram,unspecified,23.60039,94.77911,2041.2,42.09,103.2,forest,colluvium,34.7,77.7,123.7,92.1,31.0,1,mudslide,0,low
SYN_E_01075,SYNTHETIC_NER,2024-07-11,Meghalaya,unspecified,22.07413,92.865,1174.8,17.81,226.1,forest,residual_soil,156.2,283.7,436.2,334.5,28.8,1,debris flow,0,low
SYN_E_01034,SYNTHETIC_NER,2025-07-21,Assam,unspecified,26.21798,95.32219,37.6,39.82,202.2,forest,weathered_rock,64.9,139.7,207.0,158.4,41.5,1,debris flow,0,low
SYN_N_00481,SYNTHETIC_NER,2015-07-26,Meghalaya,unspecified,24.32672,94.21031,1466.6,34.28,297.5,bare,colluvium,34.7,99.3,142.0,107.7,13.2,0,n/a,0,low
SYN_N_01016,SYNTHETIC_NER,2023-07-13,Assam,unspecified,22.16625,91.92036,159.3,26.9,251.2,bare,residual_soil,12.9,24.5,43.3,31.6,23.9,0,n/a,0,low
SYN_N_00595,SYNTHETIC_NER,2015-09-14,Tripura,unspecified,25.79336,92.51812,86.1,19.66,263.1,cropland,colluvium,14.7,39.7,79.6,54.6,35.0,0,n/a,0,low
SYN_E_01023,SYNTHETIC_NER,2017-06-03,Sikkim,unspecified,26.98738,91.98238,4020.6,23.27,150.1,forest,residual_soil,37.9,70.9,129.3,93.5,43.2,1,mudslide,0,low
SYN_N_01394,SYNTHETIC_NER,2022-06-16,Nagaland,unspecified,29.16976,96.66769,3044.4,23.03,112.9,bare,weathered_rock,18.0,40.6,63.5,47.5,17.7,0,n/a,0,low
SYN_N_02357,SYNTHETIC_NER,2021-07-05,Mizoram,unspecified,26.56713,96.30397,998.7,25.97,154.8,forest,weathered_rock,16.2,50.1,70.6,53.6,33.0,0,n/a,0,low
SYN_E_00657,SYNTHETIC_NER,2022-06-15,Tripura,unspecified,25.20334,91.9369,488.6,40.31,37.3,forest,residual_soil,44.4,109.1,227.7,155.5,33.5,1,soil slide,0,low
SYN_E_00527,SYNTHETIC_NER,2019-06-17,Meghalaya,unspecified,24.48728,92.56862,752.8,32.63,259.5,grassland,residual_soil,102.8,229.7,351.9,265.4,34.2,1,debris flow,0,low
SYN_N_01056,SYNTHETIC_NER,2019-08-16,Tripura,unspecified,24.74844,94.00181,692.7,26.54,273.6,forest,residual_soil,11.4,23.1,33.6,26.0,29.4,0,n/a,0,low
SYN_N_02240,SYNTHETIC_NER,2025-07-12,Nagaland,unspecified,26.40942,92.68997,329.9,18.58,238.1,forest,residual_soil,4.4,11.0,20.9,14.6,13.9,0,n/a,0,low
SYN_N_00691,SYNTHETIC_NER,2020-05-01,Mizoram,unspecified,28.45885,88.45575,768.3,24.71,183.3,bare,weathered_rock,26.9,54.0,84.6,63.9,9.7,0,n/a,0,low
SYN_N_01047,SYNTHETIC_NER,2017-12-10,Sikkim,unspecified,21.5513,92.53736,2058.1,14.9,252.2,forest,colluvium,24.6,53.0,75.2,58.4,18.2,0,n/a,0,low
SYN_N_01525,SYNTHETIC_NER,2018-06-20,Mizoram,unspecified,28.94441,91.31357,1606.4,31.53,272.7,bare,residual_soil,0.0,0.0,0.0,0.0,36.5,0,n/a,0,low
SYN_N_01564,SYNTHETIC_NER,2015-06-07,Manipur,unspecified,22.78949,88.28845,2271.1,11.08,313.8,forest,colluvium,10.1,28.2,56.7,38.8,15.3,0,n/a,0,low
SYN_N_01875,SYNTHETIC_NER,2022-08-23,Tripura,unspecified,24.85792,89.03169,630.4,2.0,71.6,grassland,colluvium,16.5,36.6,76.3,52.4,20.4,0,n/a,0,low
SYN_E_00325,SYNTHETIC_NER,2016-07-06,Meghalaya,unspecified,28.00943,89.53033,396.0,46.66,74.8,forest,colluvium,152.1,306.9,566.3,405.6,47.8,1,mudslide,0,low
SYN_E_00432,SYNTHETIC_NER,2019-08-01,Sikkim,unspecified,27.13834,91.73458,3791.5,29.54,78.9,forest,weathered_rock,63.6,114.7,192.1,143.2,24.2,1,soil slide,0,low
SYN_E_00030,SYNTHETIC_NER,2017-06-12,Manipur,unspecified,24.83333,91.05468,2849.8,37.64,269.6,grassland,colluvium,24.9,73.7,151.7,102.9,36.1,1,debris flow,0,low
SYN_E_00457,SYNTHETIC_NER,2015-09-11,Tripura,unspecified,27.05253,96.13764,338.3,29.97,280.3,cropland,weathered_rock,44.6,115.8,199.3,143.3,31.8,1,mudslide,0,low
SYN_E_00229,SYNTHETIC_NER,2023-08-10,Meghalaya,unspecified,28.3526,94.92164,1724.3,45.5,169.8,forest,weathered_rock,187.3,412.0,726.1,524.1,44.1,1,soil slide,0,low
SYN_E_00203,SYNTHETIC_NER,2022-02-07,Tripura,unspecified,28.482,93.73044,654.7,39.23,63.5,cropland,residual_soil,27.8,56.0,88.1,66.4,29.6,1,debris flow,0,low
SYN_N_01422,SYNTHETIC_NER,2024-09-13,Arunachal Pradesh,unspecified,28.3929,91.12669,2026.0,19.76,227.1,forest,weathered_rock,38.9,106.0,212.6,145.9,24.0,0,n/a,0,low
SYN_E_00785,SYNTHETIC_NER,2016-01-07,Nagaland,unspecified,27.27195,96.25986,3735.5,37.18,201.3,bare,weathered_rock,33.8,85.6,170.7,117.8,26.6,1,debris flow,0,low
SYN_N_00283,SYNTHETIC_NER,2016-07-18,Mizoram,unspecified,23.36998,97.40269,372.8,30.3,341.5,forest,colluvium,29.4,83.0,159.4,110.5,22.5,0,n/a,0,low
SYN_N_01070,SYNTHETIC_NER,2022-07-07,Arunachal Pradesh,unspecified,28.04227,94.14576,4956.3,20.13,173.0,built-up,residual_soil,13.1,38.2,61.6,44.9,19.6,0,n/a,0,low
SYN_N_00382,SYNTHETIC_NER,2016-09-10,Meghalaya,unspecified,25.10319,94.78974,1735.9,19.43,232.5,forest,residual_soil,42.1,108.3,198.0,139.9,23.5,0,n/a,0,low
SYN_E_00693,SYNTHETIC_NER,2017-07-04,Arunachal Pradesh,unspecified,27.83491,95.2961,2719.4,38.74,176.0,grassland,colluvium,79.1,158.9,300.4,213.7,55.9,1,debris flow,0,low
SYN_N_01722,SYNTHETIC_NER,2021-08-11,Arunachal Pradesh,unspecified,24.81228,93.82034,1902.8,40.0,50.7,cropland,colluvium,36.7,114.1,240.4,161.8,9.5,0,n/a,0,low
SYN_N_00820,SYNTHETIC_NER,2024-07-03,Nagaland,unspecified,29.06263,95.30794,3353.9,24.97,151.3,built-up,weathered_rock,15.5,34.1,66.5,46.6,18.5,0,n/a,0,low
SYN_E_00192,SYNTHETIC_NER,2025-11-06,Nagaland,unspecified,26.80337,92.56029,1830.0,26.61,325.9,cropland,residual_soil,39.8,124.4,239.1,164.9,38.9,1,soil slide,0,low
SYN_N_01467,SYNTHETIC_NER,2015-10-08,Manipur,unspecified,27.79986,95.69557,2842.7,22.83,184.3,cropland,colluvium,10.0,28.5,46.9,34.0,31.5,0,n/a,0,low
SYN_N_00336,SYNTHETIC_NER,2018-08-27,Tripura,unspecified,22.01787,94.56095,282.1,13.31,53.6,cropland,colluvium,5.0,12.8,23.7,16.7,24.0,0,n/a,0,low
SYN_N_02272,SYNTHETIC_NER,2024-06-18,Sikkim,unspecified,21.89694,91.99932,2681.8,43.53,288.5,grassland,colluvium,17.6,52.9,112.2,75.5,23.1,0,n/a,0,low
SYN_N_01848,SYNTHETIC_NER,2022-05-21,Assam,unspecified,24.34482,92.39701,455.8,11.85,196.1,grassland,residual_soil,19.9,46.1,82.9,59.2,22.9,0,n/a,0,low
SYN_E_00166,SYNTHETIC_NER,2020-12-14,Mizoram,unspecified,22.97557,97.24681,1164.4,19.04,292.4,bare,colluvium,47.0,117.7,249.9,169.7,43.9,1,debris flow,0,low
